Passenger ID,First Name,Last Name,Gender,Age,Nationality,Airport Name,Airport Country Code,Country Name,Airport Continent,Continents,Departure Date,Arrival Airport,Pilot Name,Flight Status
33047,Eric,Fallon,Male,32,China,Martindale Army Heliport,US,United States,NAM,North America,7/2/2022,MDA,Eric Fallon,Cancelled
30433,Luce,Sibbert,Female,79,China,São Miguel do Araguaia Airport,BR,Brazil,SAM,South America,3/4/2022,SQM,Luce Sibbert,On Time
25422,Sander,Dallon,Male,39,Brazil,Key Field,US,United States,NAM,North America,9/5/2022,MEI,Sander Dallon,On Time
17124,Puff,Joannet,Male,8,Sweden,West Memphis Municipal Airport,US,United States,NAM,North America,10/6/2022,AWM,Puff Joannet,Cancelled
82795,Belita,Pancoast,Female,75,Canada,Qianjiang Wulingshan Airport,CN,China,AS,Asia,2/26/2022,JIQ,Belita Pancoast,Delayed
32666,Tomasina,Matushevich,Female,14,Indonesia,Cortez Municipal Airport,US,United States,NAM,North America,12/2/2022,CEZ,Tomasina Matushevich,Delayed
92432,Gardy,Bouda,Male,56,Peru,Faro Airport,CA,Canada,NAM,North America,5/18/2022,ZFA,Gardy Bouda,On Time
45059,Adan,Semmens,Male,81,France,Maxwell Air Force Base,US,United States,NAM,North America,7/1/2022,MXF,Adan Semmens,Cancelled
77258,Clari,Coole,Female,82,China,Waspam Airport,NI,Nicaragua,NAM,North America,7/5/2022,WSP,Clari Coole,Delayed
51587,Meta,Espinas,Female,6,Peru,Garfield County Regional Airport,US,United States,NAM,North America,6/23/2022,RIL,Meta Espinas,On Time
50722,Orin,Duchatel,Male,10,China,Kemi-Tornio Airport,FI,Finland,EU,Europe,1/14/2022,KEM,Orin Duchatel,Cancelled
83135,Gasparo,Ivashin,Male,27,Indonesia,Reus Air Base,ES,Spain,EU,Europe,7/21/2022,REU,Gasparo Ivashin,Cancelled
86882,Pauletta,Biasetti,Female,67,Thailand,Santorini Airport,GR,Greece,EU,Europe,12/23/2022,JTR,Pauletta Biasetti,On Time
95560,Golda,Halbeard,Female,44,Indonesia,Clermont Airport,AU,Australia,OC,Oceania,10/28/2022,CMQ,Golda Halbeard,Cancelled
69495,Fawnia,MacGahy,Female,41,Indonesia,Sheep Mountain Airport,US,United States,NAM,North America,9/19/2022,SMU,Fawnia MacGahy,Cancelled
75580,Sandy,Scutching,Female,4,Czech Republic,Parndana Airport,AU,Australia,OC,Oceania,3/17/2022,PDN,Sandy Scutching,Cancelled
74132,Mirna,Grute,Female,19,Philippines,Gwaunaru'u Airport,SB,Solomon Islands,OC,Oceania,5/21/2022,AKS,Mirna Grute,Cancelled
37670,Wally,Fortman,Female,58,Thailand,Nyingchi Airport,CN,China,AS,Asia,8/3/2022,LZY,Wally Fortman,On Time
63019,Jody,Hitchens,Female,23,China,Fazenda Piraguassu Airport,BR,Brazil,SAM,South America,10/3/2022,PBX,Jody Hitchens,On Time
73853,Kore,Morrowe,Female,13,China,Deer Park Airport,US,United States,NAM,North America,12/16/2022,DPK,Kore Morrowe,Cancelled
63876,Kamila,Earengey,Female,30,Czech Republic,Amman-Marka International Airport,JO,Jordan,AS,Asia,5/5/2022,ADJ,Kamila Earengey,On Time
14382,Vina,Valti,Female,11,Peru,Ningbo Lishe International Airport,CN,China,AS,Asia,9/30/2022,NGB,Vina Valti,On Time
60188,Betti,Checci,Female,61,Armenia,Warrawagine Airport,AU,Australia,OC,Oceania,4/28/2022,WRW,Betti Checci,Cancelled
51358,Kyle,Upjohn,Male,29,Sweden,Igrim Airport,RU,Russian Federation,AS,Asia,5/31/2022,IRM,Kyle Upjohn,On Time
58845,Inge,Caustic,Female,24,Philippines,Nantes Atlantique Airport,FR,France,EU,Europe,5/27/2022,NTE,Inge Caustic,On Time
74033,Jo-ann,Kleimt,Female,43,China,Agnew Airport,AU,Australia,OC,Oceania,9/10/2022,AGW,Jo-ann Kleimt,Cancelled
48681,Nikki,O'Currane,Male,62,China,Islas Malvinas Airport,AR,Argentina,SAM,South America,9/26/2022,ROS,Nikki O'Currane,Delayed
42076,Reagen,Fend,Male,86,Russia,"Paloich Airport, Heliport",SS,South Sudan,AF,Africa,5/9/2022,HGI,Reagen Fend,On Time
19264,Mair,Polack,Female,86,United States,Nanaimo Harbour Water Airport,CA,Canada,NAM,North America,12/21/2022,ZNA,Mair Polack,On Time
86553,Adham,Cogan,Male,19,United States,Kangaatsiaq Heliport,GL,Greenland,EU,Europe,1/30/2022,QPW,Adham Cogan,Delayed
60885,Norby,Wedderburn,Male,46,Poland,Cambridge Airport,GB,United Kingdom,EU,Europe,4/11/2022,CBG,Norby Wedderburn,Cancelled
81217,Trixi,Cadigan,Female,87,Spain,ÁEElesund Airport,NO,Norway,EU,Europe,8/5/2022,AES,Trixi Cadigan,Delayed
30541,Dianne,Hanssmann,Female,49,Russia,Penn Valley Airport,US,United States,NAM,North America,4/18/2022,SEG,Dianne Hanssmann,On Time
96596,Tracee,Elloit,Female,77,Peru,Slayton Municipal Airport,US,United States,NAM,North America,7/3/2022,NSL,Tracee Elloit,Delayed
23964,Erina,Forder,Female,41,Uganda,Fort Frances Municipal Airport,CA,Canada,NAM,North America,7/25/2022,YAG,Erina Forder,On Time
14612,Sydelle,Nuss,Female,65,Argentina,Djibouti-Ambouli Airport,DJ,Djibouti,AF,Africa,9/16/2022,JIB,Sydelle Nuss,Cancelled
52857,Sibeal,Mackin,Female,73,China,Parasi Airport,SB,Solomon Islands,OC,Oceania,7/10/2022,PRS,Sibeal Mackin,Cancelled
65404,Norton,Sara,Male,47,China,Long Semado Airport,MY,Malaysia,AS,Asia,6/30/2022,LSM,Norton Sara,Cancelled
14786,Bobby,Lydon,Female,32,Iran,Wasua Airport,PG,Papua New Guinea,OC,Oceania,8/16/2022,WSA,Bobby Lydon,Cancelled
58990,Sylvan,Gothard,Male,74,Sweden,Coconut Island Airport,AU,Australia,OC,Oceania,1/13/2022,CNC,Sylvan Gothard,Cancelled
98340,Janean,Heyball,Female,57,Indonesia,Kennett Memorial Airport,US,United States,NAM,North America,9/7/2022,KNT,Janean Heyball,On Time
50143,Sarge,Bard,Male,19,France,Oombulgurri Airport,AU,Australia,OC,Oceania,4/19/2022,FVR,Sarge Bard,Cancelled
96220,Buddie,Swepson,Male,1,China,Martha's Vineyard Airport,US,United States,NAM,North America,7/29/2022,MVY,Buddie Swepson,Cancelled
46239,Cullen,Iggo,Male,46,France,Mogilev Airport,BY,Belarus,EU,Europe,3/11/2022,MVQ,Cullen Iggo,Delayed
46238,Suellen,Vile,Female,5,Indonesia,Sehonghong Airport,LS,Lesotho,AF,Africa,6/19/2022,SHK,Suellen Vile,Delayed
21596,Samaria,Bescoby,Female,75,China,Northeast Kingdom International Airport,US,United States,NAM,North America,3/12/2022,EFK,Samaria Bescoby,Delayed
50457,Margette,Vasilic,Female,72,China,Seattle Tacoma International Airport,US,United States,NAM,North America,12/4/2022,SEA,Margette Vasilic,Cancelled
31560,Claudia,Plowell,Female,25,Poland,Brussels South Charleroi Airport,BE,Belgium,EU,Europe,8/31/2022,CRL,Claudia Plowell,On Time
22952,Mace,Paintain,Male,40,China,Porgera Airport,PG,Papua New Guinea,OC,Oceania,4/20/2022,RGE,Mace Paintain,On Time
82690,Courtenay,Gleadhall,Female,8,Poland,French Valley Airport,US,United States,NAM,North America,7/7/2022,RBK,Courtenay Gleadhall,On Time
43026,Pennie,Mulryan,Female,27,China,Tin City Long Range Radar Station Airport,US,United States,NAM,North America,1/25/2022,TNC,Pennie Mulryan,Delayed
72155,Alika,Beckingham,Female,48,China,Mafeteng Airport,LS,Lesotho,AF,Africa,8/19/2022,MFC,Alika Beckingham,Delayed
28774,Viki,Hasted,Female,52,Venezuela,Baruun Urt Airport,MN,Mongolia,AS,Asia,5/4/2022,UUN,Viki Hasted,Delayed
50334,Starla,Shine,Female,57,United States,Seunagan Airport,ID,Indonesia,AS,Asia,2/26/2022,MEQ,Starla Shine,On Time
34080,Eamon,Cheltnam,Male,51,Indonesia,Salak Airport,CM,Cameroon,AF,Africa,5/8/2022,MVR,Eamon Cheltnam,Delayed
22582,Xymenes,Hall,Male,67,China,Cavern City Air Terminal,US,United States,NAM,North America,5/16/2022,CNM,Xymenes Hall,Delayed
32754,Andreas,Cornford,Male,6,Mongolia,Ikamiut Heliport,GL,Greenland,EU,Europe,6/10/2022,QJI,Andreas Cornford,Delayed
46414,Renie,Sturmey,Female,44,France,Cowley Airport,CA,Canada,NAM,North America,5/15/2022,YYM,Renie Sturmey,Delayed
64150,Earl,Uridge,Male,8,Indonesia,Bingöl ÁEEeltiksuyu Airport,TR,Turkey,AS,Asia,6/29/2022,BGG,Earl Uridge,Delayed
37456,Dorian,Swannack,Male,41,Russia,Akutan Seaplane Base,US,United States,NAM,North America,8/29/2022,KQA,Dorian Swannack,On Time
99937,Ashley,Frogley,Female,26,Nigeria,Southeast Iowa Regional Airport,US,United States,NAM,North America,2/23/2022,BRL,Ashley Frogley,Cancelled
91704,Sebastian,Allain,Male,75,Indonesia,Tumolbil Airport,PG,Papua New Guinea,OC,Oceania,9/4/2022,TLP,Sebastian Allain,Cancelled
64306,Tad,Daugherty,Male,23,Thailand,Pohang Airport (G-815/K-3),KR,"Korea, Republic of",AS,Asia,2/27/2022,KPO,Tad Daugherty,Delayed
25801,Dicky,Wittleton,Male,62,Ukraine,Greater Cumberland Regional Airport,US,United States,NAM,North America,4/1/2022,CBE,Dicky Wittleton,On Time
49325,Alana,Armfirld,Female,15,Argentina,Shark Bay Airport,AU,Australia,OC,Oceania,5/23/2022,MJK,Alana Armfirld,On Time
52081,Chrisy,Scoffham,Male,81,Myanmar,Makini Airport,PG,Papua New Guinea,OC,Oceania,3/15/2022,MPG,Chrisy Scoffham,Delayed
58352,Thorpe,Scorer,Male,62,China,Ouarzazate Airport,MA,Morocco,AF,Africa,2/9/2022,OZZ,Thorpe Scorer,Cancelled
20517,Alisa,O'Neill,Female,82,Philippines,Dline Airport,CA,Canada,NAM,North America,8/27/2022,YWJ,Alisa O'Neill,On Time
91611,Boigie,Giraudoux,Male,73,Philippines,Sharp County Regional Airport,US,United States,NAM,North America,4/1/2022,CKK,Boigie Giraudoux,Cancelled
44316,Jessalin,Stagg,Female,19,Brazil,Sampson County Airport,US,United States,NAM,North America,11/2/2022,CTZ,Jessalin Stagg,On Time
37639,Vickie,Oulner,Female,57,Lithuania,Erbil International Airport,IQ,Iraq,AS,Asia,9/24/2022,EBL,Vickie Oulner,Cancelled
53909,Obie,Kirsch,Male,84,Tanzania,KlaipāEEda Airport,LT,Lithuania,EU,Europe,7/5/2022,KLJ,Obie Kirsch,Cancelled
89726,Waylen,Maryman,Male,15,Indonesia,Etadunna Airport,AU,Australia,OC,Oceania,9/22/2022,ETD,Waylen Maryman,Cancelled
46669,Ulrikaumeko,Knivett,Female,67,Portugal,Chicago Midway International Airport,US,United States,NAM,North America,3/28/2022,MDW,Ulrikaumeko Knivett,Delayed
21054,Harriet,Chillistone,Female,66,Philippines,N'Kolo-Fuma Airport,CD,"Congo, The Democratic Republic of the",AF,Africa,10/4/2022,NKL,Harriet Chillistone,On Time
80627,Tierney,Bennike,Female,9,Philippines,Bremerton National Airport,US,United States,NAM,North America,1/30/2022,PWT,Tierney Bennike,Delayed
90837,Lothario,Andrey,Male,2,Philippines,Clermont-Ferrand Auvergne Airport,FR,France,EU,Europe,7/9/2022,CFE,Lothario Andrey,On Time
75296,Aila,Reignould,Female,23,Thailand,Craig Cove Airport,VU,Vanuatu,OC,Oceania,8/23/2022,CCV,Aila Reignould,On Time
28961,Augustus,Sterricker,Male,46,Ukraine,Mount Pleasant Municipal Airport,US,United States,NAM,North America,8/16/2022,MPZ,Augustus Sterricker,Cancelled
15661,Mort,Annear,Male,75,China,Merimbula Airport,AU,Australia,OC,Oceania,2/20/2022,MIM,Mort Annear,Delayed
15768,Reagen,Elkin,Male,7,Indonesia,Knee Lake Airport,CA,Canada,NAM,North America,11/23/2022,YKE,Reagen Elkin,Delayed
65890,Buddie,Barbie,Male,27,Philippines,Windarra Airport,AU,Australia,OC,Oceania,7/31/2022,WND,Buddie Barbie,Cancelled
91796,Maury,MacGillivrie,Male,72,Tajikistan,Gillette Campbell County Airport,US,United States,NAM,North America,3/5/2022,GCC,Maury MacGillivrie,Delayed
70053,Jacinthe,Aronowitz,Female,26,Czech Republic,La Primavera Airport,CO,Colombia,SAM,South America,7/28/2022,LPE,Jacinthe Aronowitz,Cancelled
15014,Udale,Armit,Male,79,Indonesia,Pama Airport,BF,Burkina Faso,AF,Africa,8/1/2022,XPA,Udale Armit,Cancelled
64044,Aurora,Franceschielli,Female,82,Kazakhstan,Pincher Creek Airport,CA,Canada,NAM,North America,3/27/2022,WPC,Aurora Franceschielli,Cancelled
34157,Kasper,Ivamy,Male,70,Poland,Shaxian Airport,CN,China,AS,Asia,6/10/2022,SQJ,Kasper Ivamy,Cancelled
34721,Cass,Kefford,Male,83,Indonesia,Mara Lodges Airport,KE,Kenya,AF,Africa,4/29/2022,MRE,Cass Kefford,Delayed
68983,Sylvester,MacGarrity,Male,42,Pakistan,Lihue Airport,US,United States,NAM,North America,1/17/2022,LIH,Sylvester MacGarrity,On Time
41203,Berton,Cropp,Male,58,Peru,Taganrog Yuzhny Airport,RU,Russian Federation,EU,Europe,3/7/2022,TGK,Berton Cropp,Delayed
63579,Rochette,Oene,Female,32,Finland,Wrotham Park Airport,AU,Australia,OC,Oceania,1/29/2022,WPK,Rochette Oene,Delayed
51282,Emmy,Korting,Male,51,Thailand,Ouango Fitini Airport,CI,Côte d'Ivoire,AF,Africa,11/18/2022,OFI,Emmy Korting,On Time
15993,Cello,Hassewell,Male,59,Russia,Bo Airport,SL,Sierra Leone,AF,Africa,2/6/2022,KBS,Cello Hassewell,On Time
52582,Tiffani,Aggio,Female,8,Oman,Debrecen International Airport,HU,Hungary,EU,Europe,10/29/2022,DEB,Tiffani Aggio,Cancelled
98700,Carleen,Hanmore,Female,88,Cyprus,Holt Airport,IS,Iceland,EU,Europe,1/23/2022,FLI,Carleen Hanmore,On Time
53777,Karita,Batiste,Female,15,United States,Hissar Airport,IN,India,AS,Asia,8/3/2022,HSS,Karita Batiste,Cancelled
46653,Darda,Hirschmann,Female,61,Indonesia,Vienna International Airport,AT,Austria,EU,Europe,12/16/2022,VIE,Darda Hirschmann,On Time
55999,Wakefield,Elstow,Male,17,China,Cartwright Airport,CA,Canada,NAM,North America,5/4/2022,YRF,Wakefield Elstow,Cancelled
40454,Gena,Beneze,Female,80,Indonesia,Hartness State (Springfield) Airport,US,United States,NAM,North America,5/31/2022,VSF,Gena Beneze,On Time
29988,Lazar,Goodday,Male,31,Philippines,Tekadu Airport,PG,Papua New Guinea,OC,Oceania,6/9/2022,TKB,Lazar Goodday,On Time
14045,Alexandrina,Madgin,Female,51,China,Gonaili Airport,PG,Papua New Guinea,OC,Oceania,5/14/2022,GOE,Alexandrina Madgin,Delayed
67740,Aurlie,Poxson,Female,61,China,Coronation Airport,CA,Canada,NAM,North America,2/24/2022,YCT,Aurlie Poxson,Cancelled
88785,Elena,Kencott,Female,80,Malaysia,Auvergne Airport,AU,Australia,OC,Oceania,2/16/2022,AVG,Elena Kencott,Delayed
13753,Mari,Rackham,Female,56,Czech Republic,Prefeito Renato Moreira Airport,BR,Brazil,SAM,South America,8/5/2022,IMP,Mari Rackham,Cancelled
27313,Cammie,Pignon,Female,32,Portugal,Nogliki Airport,RU,Russian Federation,EU,Europe,8/24/2022,NGK,Cammie Pignon,Cancelled
81487,Marty,Everex,Female,87,Portugal,Metropolitan Airport,US,United States,NAM,North America,12/28/2022,PMX,Marty Everex,Cancelled
64508,Grethel,Ramsby,Female,35,Ukraine,Karamay Airport,CN,China,AS,Asia,5/27/2022,KRY,Grethel Ramsby,On Time
23136,Lev,Carcas,Male,18,China,Lac La Biche Airport,CA,Canada,NAM,North America,1/12/2022,YLB,Lev Carcas,On Time
54062,Hernando,Mouse,Male,75,China,Kerman Airport,IR,"Iran, Islamic Republic of",AS,Asia,9/14/2022,KER,Hernando Mouse,Cancelled
81706,Brnaba,Wallman,Male,3,Philippines,Rio Mayo Airport,AR,Argentina,SAM,South America,1/14/2022,ROY,Brnaba Wallman,Cancelled
10604,Reynold,Halward,Male,7,France,Trondheim Airport Værnes,NO,Norway,EU,Europe,1/29/2022,TRD,Reynold Halward,Delayed
57137,Jocelyn,Shelton,Female,86,Ukraine,Orlans-Bricy (BA 123) Air Base,FR,France,EU,Europe,5/2/2022,ORE,Jocelyn Shelton,Delayed
20437,Linn,Fayers,Female,56,France,Shah Mokhdum Airport,BD,Bangladesh,AS,Asia,1/24/2022,RJH,Linn Fayers,On Time
94608,Raeann,Musto,Female,63,China,Golden Triangle Regional Airport,US,United States,NAM,North America,1/6/2022,GTR,Raeann Musto,Cancelled
94084,Wylie,Want,Male,20,France,Monteagudo Airport,BO,"Bolivia, Plurinational State of",SAM,South America,11/24/2022,MHW,Wylie Want,Delayed
19923,Aube,de Castelain,Male,40,Indonesia,Eaker Field,US,United States,NAM,North America,8/9/2022,DUA,Aube de Castelain,On Time
42712,Vassily,Pask,Male,47,Azerbaijan,Mondulkiri Airport,KH,Cambodia,AS,Asia,10/14/2022,MWV,Vassily Pask,On Time
37206,Mord,Castano,Male,50,Russia,Chumphon Airport,TH,Thailand,AS,Asia,1/16/2022,CJM,Mord Castano,On Time
15521,Lana,Ausiello,Female,27,China,Riachão Airport,BR,Brazil,SAM,South America,5/15/2022,0,Lana Ausiello,Delayed
50946,Michele,Merrgan,Male,21,Brazil,Raleigh County Memorial Airport,US,United States,NAM,North America,1/22/2022,BKW,Michele Merrgan,Cancelled
98903,Norman,Prydden,Male,43,Indonesia,Lelystad Airport,NL,Netherlands,EU,Europe,5/14/2022,LEY,Norman Prydden,Delayed
55178,Mace,Pattenden,Male,69,China,Mc Connell Air Force Base,US,United States,NAM,North America,6/17/2022,IAB,Mace Pattenden,Delayed
13076,Tobin,Southern,Male,28,Brazil,Thimarafushi Airport,MV,Maldives,AS,Asia,11/7/2022,TMF,Tobin Southern,Delayed
49548,Hiram,Haddon,Male,75,Philippines,Dourados Airport,BR,Brazil,SAM,South America,3/6/2022,DOU,Hiram Haddon,On Time
33264,Denys,Witchalls,Female,8,Ireland,Manetai Airport,PG,Papua New Guinea,OC,Oceania,2/26/2022,MVI,Denys Witchalls,Delayed
54461,Brett,MacGaughie,Female,42,Russia,Raja Bhoj International Airport,IN,India,AS,Asia,5/19/2022,BHO,Brett MacGaughie,Cancelled
58377,Raychel,Broadbear,Female,81,China,Seymour Johnson Air Force Base,US,United States,NAM,North America,12/20/2022,GSB,Raychel Broadbear,Delayed
50171,Tabina,Dragge,Female,66,Venezuela,Neuchatel Airport,CH,Switzerland,EU,Europe,12/4/2022,QNC,Tabina Dragge,On Time
35923,Vivia,Drohan,Female,56,Brazil,Laguindingan Airport,PH,Philippines,AS,Asia,6/6/2022,CGY,Vivia Drohan,On Time
70932,Waverley,Borges,Male,66,Poland,Gove Airport,AU,Australia,OC,Oceania,11/16/2022,GOV,Waverley Borges,Cancelled
45884,Hale,Goodier,Male,53,Sweden,Wells Municipal Airport/Harriet Field,US,United States,NAM,North America,8/2/2022,LWL,Hale Goodier,Cancelled
90094,Ingrim,McKune,Male,1,China,Chignik Lake Airport,US,United States,NAM,North America,1/28/2022,KCQ,Ingrim McKune,On Time
26487,Arny,Scneider,Male,51,Ireland,Augusta State Airport,US,United States,NAM,North America,8/8/2022,AUG,Arny Scneider,On Time
17308,Mill,Cruxton,Male,41,Russia,Mekane Selam Airport,ET,Ethiopia,AF,Africa,5/8/2022,MKS,Mill Cruxton,On Time
36623,Hobey,Eardley,Male,50,Sweden,Doomadgee Airport,AU,Australia,OC,Oceania,6/6/2022,DMD,Hobey Eardley,Cancelled
56211,Rhianna,Verrick,Female,61,Russia,Fakahina Airport,PF,French Polynesia,OC,Oceania,10/5/2022,FHZ,Rhianna Verrick,On Time
31624,Giacobo,O'Crigan,Male,82,China,Vandenberg Air Force Base,US,United States,NAM,North America,8/19/2022,VBG,Giacobo O'Crigan,Cancelled
22924,Jefferey,Chazotte,Male,65,Peru,Picton Aerodrome,NZ,New Zealand,OC,Oceania,8/27/2022,PCN,Jefferey Chazotte,Cancelled
44606,Lindsey,Crowth,Male,34,Indonesia,Overberg Airport,ZA,South Africa,AF,Africa,12/16/2022,OVG,Lindsey Crowth,Cancelled
16232,Allegra,Suthworth,Female,8,Mexico,João Durval Carneiro Airport,BR,Brazil,SAM,South America,2/25/2022,FEC,Allegra Suthworth,Delayed
93899,Orlando,Leehane,Male,90,Myanmar,Wittman Regional Airport,US,United States,NAM,North America,5/28/2022,OSH,Orlando Leehane,Cancelled
16469,Gloria,McQuie,Female,26,China,RAF Fairford,GB,United Kingdom,EU,Europe,4/10/2022,FFD,Gloria McQuie,On Time
79734,Adelle,Glasspoole,Female,25,Sweden,Red Bluff Municipal Airport,US,United States,NAM,North America,5/17/2022,RBL,Adelle Glasspoole,Cancelled
34395,Mic,Henniger,Male,66,Indonesia,Dodge City Regional Airport,US,United States,NAM,North America,7/8/2022,DDC,Mic Henniger,Cancelled
43723,Carlin,Colecrough,Male,60,Indonesia,Alma Airport,CA,Canada,NAM,North America,2/24/2022,YTF,Carlin Colecrough,Delayed
43763,Jeffy,Targetter,Male,68,Ukraine,Nambaiyufa Airport,PG,Papua New Guinea,OC,Oceania,9/21/2022,NBA,Jeffy Targetter,Delayed
28117,Margery,Chewter,Female,39,Indonesia,Kitkatla Seaplane Base,CA,Canada,NAM,North America,4/18/2022,YKK,Margery Chewter,Cancelled
36137,Garth,Flecknoe,Male,81,China,Sogndal Airport,NO,Norway,EU,Europe,5/12/2022,SOG,Garth Flecknoe,Delayed
13797,Jeremias,Le febre,Male,89,Poland,Mudanjiang Hailang International Airport,CN,China,AS,Asia,11/22/2022,MDG,Jeremias Le febre,On Time
46525,Stanislaus,Kluge,Male,21,Poland,Tabriz International Airport,IR,"Iran, Islamic Republic of",AS,Asia,5/7/2022,TBZ,Stanislaus Kluge,Delayed
65974,Nikolos,Ivashin,Male,44,Tanzania,Skypark Airport,US,United States,NAM,North America,6/3/2022,BTF,Nikolos Ivashin,Delayed
29000,Val,Chilton,Male,25,Indonesia,La Romaine Airport,CA,Canada,NAM,North America,10/3/2022,ZGS,Val Chilton,On Time
16681,Herschel,Cheek,Male,77,Canada,Alberto Delgado Airport,CU,Cuba,NAM,North America,9/5/2022,TND,Herschel Cheek,Delayed
97235,Kin,L'argent,Male,27,China,Barriles Airport,CL,Chile,SAM,South America,6/22/2022,TOQ,Kin L'argent,Cancelled
41394,Igor,Balaizot,Male,26,Poland,Hope Airport,CA,Canada,NAM,North America,9/10/2022,YHE,Igor Balaizot,On Time
48296,Umeko,Farnish,Female,51,China,Petersburg James A Johnson Airport,US,United States,NAM,North America,3/1/2022,PSG,Umeko Farnish,Cancelled
64415,Lazare,Morey,Male,54,Indonesia,Narvik Framnes Airport,NO,Norway,EU,Europe,4/4/2022,NVK,Lazare Morey,Delayed
78231,Sigismond,Askaw,Male,70,Russia,Waris Airport,ID,Indonesia,AS,Asia,2/7/2022,WAR,Sigismond Askaw,Delayed
26073,Louella,Gayforth,Female,46,Sweden,New Amsterdam Airport,GY,Guyana,SAM,South America,4/10/2022,QSX,Louella Gayforth,Delayed
64617,Curcio,Thaxton,Male,42,China,Pondok Cabe Air Base,ID,Indonesia,AS,Asia,3/18/2022,PCB,Curcio Thaxton,On Time
92470,Toddie,Kitman,Male,22,Lithuania,Homer Airport,US,United States,NAM,North America,10/25/2022,HOM,Toddie Kitman,Cancelled
44476,Lindy,Barends,Female,61,Brazil,Fukushima Airport,JP,Japan,AS,Asia,3/26/2022,FKS,Lindy Barends,Cancelled
25504,Cherri,Mavin,Female,8,France,Dali Airport,CN,China,AS,Asia,7/24/2022,DLU,Cherri Mavin,On Time
85728,Caroline,Shimoni,Female,42,Morocco,Newtok Airport,US,United States,NAM,North America,12/24/2022,WWT,Caroline Shimoni,Delayed
17908,Lurline,Guitonneau,Female,56,Sweden,Pore Airport,CO,Colombia,SAM,South America,5/27/2022,PRE,Lurline Guitonneau,On Time
54395,Beth,Triggel,Female,90,Japan,Esbjerg Airport,DK,Denmark,EU,Europe,10/9/2022,EBJ,Beth Triggel,Delayed
20247,Britni,Hernik,Female,75,Philippines,ÁEEingeyri Airport,IS,Iceland,EU,Europe,5/19/2022,TEY,Britni Hernik,Delayed
28571,Carr,Gutridge,Male,17,Czech Republic,Bitam Airport,GA,Gabon,AF,Africa,6/1/2022,BMM,Carr Gutridge,Delayed
11003,Robbyn,Jedrachowicz,Female,26,Indonesia,Haelogo Airport,PG,Papua New Guinea,OC,Oceania,11/27/2022,HEO,Robbyn Jedrachowicz,Cancelled
15258,Olga,Ruffell,Female,58,Philippines,Menominee Regional Airport,US,United States,NAM,North America,3/5/2022,MNM,Olga Ruffell,Delayed
72098,Sheena,Richly,Female,17,Egypt,Schenck Field,US,United States,NAM,North America,9/14/2022,ICL,Sheena Richly,Delayed
31522,Nealon,Swancock,Male,42,Japan,John F Kennedy International Airport,US,United States,NAM,North America,3/11/2022,JFK,Nealon Swancock,Delayed
